,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Type,Expiration_Date
5388,SPY260331P00515000,2025-08-26 16:22:46+00:00,515.0,5.94,5.76,5.81,-0.84000015,-12.389382,4.0,1158.0,0.2401504208374023,False,REGULAR,USD,p,2026-03-31
5389,SPY260331P00516000,2025-08-20 15:25:35+00:00,516.0,6.95,5.82,5.87,0.0,0.0,10.0,85.0,0.2393264544677734,False,REGULAR,USD,p,2026-03-31
5390,SPY260331P00517000,2025-06-02 18:56:05+00:00,517.0,14.54,9.02,9.08,0.0,0.0,25.0,38.0,0.271918901977539,False,REGULAR,USD,p,2026-03-31
5391,SPY260331P00518000,2025-08-20 19:24:14+00:00,518.0,6.83,5.95,5.99,0.0,0.0,30.0,131.0,0.23761748718261716,False,REGULAR,USD,p,2026-03-31
5392,SPY260331P00519000,2025-08-14 18:40:25+00:00,519.0,6.56,6.01,6.05,0.0,0.0,1.0,413.0,0.23673248626708981,False,REGULAR,USD,p,2026-03-31
5393,SPY260331P00520000,2025-08-25 17:50:28+00:00,520.0,6.08,6.07,6.12,0.0,0.0,1.0,1156.0,0.23598481307983393,False,REGULAR,USD,p,2026-03-31
5394,SPY260331P00521000,2025-06-30 15:13:56+00:00,521.0,10.57,6.14,6.19,0.0,0.0,4.0,12.0,0.23520662261962888,False,REGULAR,USD,p,2026-03-31
5395,SPY260331P00522000,2025-08-20 15:42:24+00:00,522.0,7.42,6.2,6.25,0.0,0.0,20.0,10.0,0.23432162170410153,False,REGULAR,USD,p,2026-03-31
5396,SPY260331P00523000,2025-07-31 15:04:24+00:00,523.0,7.65,6.27,6.32,0.0,0.0,113.0,702.0,0.23354343124389648,False,REGULAR,USD,p,2026-03-31
5397,SPY260331P00524000,2025-07-25 16:35:38+00:00,524.0,7.95,6.34,6.39,0.0,0.0,3.0,463.0,0.23274998214721682,False,REGULAR,USD,p,2026-03-31
5398,SPY260331P00525000,2025-08-22 19:06:50+00:00,525.0,6.45,6.4,6.45,0.0,0.0,16.0,441.0,0.2318344639587402,False,REGULAR,USD,p,2026-03-31
5399,SPY260331P00526000,2025-08-08 14:29:24+00:00,526.0,7.81,6.47,6.52,0.0,0.0,1.0,35.0,0.23102575622558597,False,REGULAR,USD,p,2026-03-31
5400,SPY260331P00527000,2025-08-13 19:42:19+00:00,527.0,7.16,6.54,6.59,0.0,0.0,101.0,118.0,0.23020178985595702,False,REGULAR,USD,p,2026-03-31
5401,SPY260331P00528000,2025-07-25 17:32:39+00:00,528.0,8.28,6.62,6.67,0.0,0.0,7.0,19.0,0.22948463394165042,False,REGULAR,USD,p,2026-03-31
5402,SPY260331P00529000,2025-08-11 14:27:35+00:00,529.0,7.96,6.68,6.73,0.0,0.0,7.0,143.0,0.22855385711669923,False,REGULAR,USD,p,2026-03-31
5403,SPY260331P00530000,2025-08-26 16:55:19+00:00,530.0,7.0,6.76,6.81,0.17000008,2.48902,2.0,199.0,0.22780618392944335,False,REGULAR,USD,p,2026-03-31
5404,SPY260331P00531000,2025-07-16 13:37:43+00:00,531.0,10.64,6.83,6.89,0.0,0.0,2.0,93.0,0.22705851074218747,False,REGULAR,USD,p,2026-03-31
5405,SPY260331P00532000,2025-08-25 15:54:31+00:00,532.0,6.87,6.9,6.95,0.0,0.0,55.0,30.0,0.2260819580078125,False,REGULAR,USD,p,2026-03-31
5406,SPY260331P00533000,2025-08-26 17:54:56+00:00,533.0,7.33,6.98,7.03,-2.5299997,-25.659227,2.0,2.0,0.225319026184082,False,REGULAR,USD,p,2026-03-31
5407,SPY260331P00534000,2025-08-19 18:59:45+00:00,534.0,8.08,7.05,7.1,0.0,0.0,1.0,147.0,0.22443402526855466,False,REGULAR,USD,p,2026-03-31
5408,SPY260331P00535000,2025-08-25 15:55:56+00:00,535.0,7.13,7.13,7.18,0.0,0.0,15.0,274.0,0.22365583480834955,False,REGULAR,USD,p,2026-03-31
5409,SPY260331P00536000,2025-08-21 17:34:07+00:00,536.0,8.82,7.21,7.26,0.0,0.0,1.0,255.0,0.22286238571166989,False,REGULAR,USD,p,2026-03-31
5410,SPY260331P00537000,2025-08-15 19:08:34+00:00,537.0,8.01,7.29,7.34,0.0,0.0,6.0,12.0,0.22205367797851558,False,REGULAR,USD,p,2026-03-31
5411,SPY260331P00538000,2025-07-24 19:46:09+00:00,538.0,9.54,7.38,7.43,0.0,0.0,2.0,5.0,0.22133652206420895,False,REGULAR,USD,p,2026-03-31
5412,SPY260331P00539000,2025-07-23 13:36:46+00:00,539.0,10.33,7.46,7.52,0.0,0.0,1.0,5.0,0.2206193661499023,False,REGULAR,USD,p,2026-03-31
5413,SPY260331P00540000,2025-08-26 16:19:12+00:00,540.0,7.8,7.53,7.58,0.11000013,1.4304309,3.0,209.0,0.21958177886962887,False,REGULAR,USD,p,2026-03-31
5414,SPY260331P00541000,2025-08-12 15:02:07+00:00,541.0,8.58,7.61,7.66,0.0,0.0,109.0,317.0,0.21874255386352537,False,REGULAR,USD,p,2026-03-31
5415,SPY260331P00542000,2025-08-12 15:45:23+00:00,542.0,8.59,7.7,7.75,0.0,0.0,1.0,26.0,0.2179948806762695,False,REGULAR,USD,p,2026-03-31
5416,SPY260331P00543000,2025-08-20 13:30:15+00:00,543.0,8.9,7.78,7.83,0.0,0.0,17.0,208.0,0.21714039703369142,False,REGULAR,USD,p,2026-03-31
5417,SPY260331P00544000,2025-08-07 18:28:35+00:00,544.0,10.58,7.87,7.92,0.0,0.0,1.0,55.0,0.2163469479370117,False,REGULAR,USD,p,2026-03-31
5418,SPY260331P00545000,2025-08-22 15:20:05+00:00,545.0,8.0,7.95,8.01,0.0,0.0,3.0,244.0,0.21556875747680665,False,REGULAR,USD,p,2026-03-31
5419,SPY260331P00546000,2025-08-21 16:46:29+00:00,546.0,9.76,8.04,8.1,0.0,0.0,2.0,113.0,0.21477530838012693,False,REGULAR,USD,p,2026-03-31
5420,SPY260331P00547000,2025-08-14 16:04:30+00:00,547.0,8.91,8.13,8.18,0.0,0.0,20.0,109.0,0.213875048828125,False,REGULAR,USD,p,2026-03-31
5421,SPY260331P00548000,2025-08-20 18:49:11+00:00,548.0,9.71,8.22,8.27,0.0,0.0,3.0,104.0,0.2130663410949707,False,REGULAR,USD,p,2026-03-31
5422,SPY260331P00549000,2025-08-13 18:26:04+00:00,549.0,9.01,8.31,8.37,0.0,0.0,20.0,26.0,0.21233392654418942,False,REGULAR,USD,p,2026-03-31
5423,SPY260331P00550000,2025-08-25 19:55:08+00:00,550.0,8.67,8.4,8.46,0.0,0.0,3.0,1141.0,0.21149470153808592,False,REGULAR,USD,p,2026-03-31
5424,SPY260331P00551000,2025-08-21 14:31:49+00:00,551.0,10.03,8.5,8.55,0.0,0.0,1.0,9.0,0.2106402178955078,False,REGULAR,USD,p,2026-03-31
5425,SPY260331P00552000,2025-08-01 18:45:35+00:00,552.0,13.3,8.59,8.65,0.0,0.0,1.0,144.0,0.2098772860717773,False,REGULAR,USD,p,2026-03-31
5426,SPY260331P00553000,2025-08-12 17:30:39+00:00,553.0,9.73,8.69,8.74,0.0,0.0,5.0,120.0,0.20902280242919918,False,REGULAR,USD,p,2026-03-31
5427,SPY260331P00554000,2025-08-01 19:47:00+00:00,554.0,13.96,8.78,8.84,0.0,0.0,2.0,207.0,0.20822935333251946,False,REGULAR,USD,p,2026-03-31
5428,SPY260331P00555000,2025-08-25 16:52:35+00:00,555.0,8.81,8.88,8.94,0.0,0.0,60.0,921.0,0.2074359042358398,False,REGULAR,USD,p,2026-03-31
5429,SPY260331P00556000,2025-08-01 18:46:17+00:00,556.0,13.95,8.98,9.04,0.0,0.0,1.0,98.0,0.20662719650268552,False,REGULAR,USD,p,2026-03-31
5430,SPY260331P00557000,2025-08-15 14:58:53+00:00,557.0,9.95,9.08,9.14,0.0,0.0,1.0,105.0,0.20580323013305662,False,REGULAR,USD,p,2026-03-31
5431,SPY260331P00558000,2025-08-18 13:35:50+00:00,558.0,10.04,9.18,9.24,0.0,0.0,2.0,217.0,0.2049640051269531,False,REGULAR,USD,p,2026-03-31
5432,SPY260331P00559000,2025-08-19 14:08:09+00:00,559.0,9.83,9.28,9.34,0.0,0.0,1.0,174.0,0.20412478012084956,False,REGULAR,USD,p,2026-03-31
5433,SPY260331P00560000,2025-08-21 13:59:12+00:00,560.0,11.58,9.39,9.45,0.0,0.0,1.0,600.0,0.20336184829711912,False,REGULAR,USD,p,2026-03-31
5434,SPY260331P00561000,2025-08-15 14:44:07+00:00,561.0,10.33,9.49,9.55,0.0,0.0,1.0,11.0,0.202507364654541,False,REGULAR,USD,p,2026-03-31
5435,SPY260331P00562000,2025-08-15 19:39:35+00:00,562.0,10.5,9.6,9.66,0.0,0.0,1.0,45.0,0.20171391555786133,False,REGULAR,USD,p,2026-03-31
5436,SPY260331P00563000,2025-07-23 16:00:38+00:00,563.0,13.15,9.74,9.81,0.0,0.0,2.0,5.0,0.20122563919067382,False,REGULAR,USD,p,2026-03-31
5437,SPY260331P00564000,2025-08-19 19:27:08+00:00,564.0,11.19,9.81,9.87,0.0,0.0,3.0,85.0,0.20002020690917968,False,REGULAR,USD,p,2026-03-31
5438,SPY260331P00565000,2025-08-25 17:04:26+00:00,565.0,9.96,9.92,9.98,0.0,0.0,3.0,82.0,0.19919624053955076,False,REGULAR,USD,p,2026-03-31
5439,SPY260331P00566000,2025-08-26 13:45:08+00:00,566.0,10.53,10.03,10.1,0.40999985,4.051382,1.0,9.0,0.1984333087158203,False,REGULAR,USD,p,2026-03-31
5440,SPY260331P00567000,2025-08-25 15:27:58+00:00,567.0,10.08,10.15,10.21,0.0,0.0,1.0,56.0,0.19759408370971682,False,REGULAR,USD,p,2026-03-31
5441,SPY260331P00568000,2025-08-25 13:30:06+00:00,568.0,10.51,10.26,10.32,0.0,0.0,1.0,15.0,0.19672434143066403,False,REGULAR,USD,p,2026-03-31
5442,SPY260331P00569000,2025-08-12 16:23:54+00:00,569.0,11.48,10.37,10.44,0.0,0.0,92.0,94.0,0.19594615097045898,False,REGULAR,USD,p,2026-03-31
5443,SPY260331P00570000,2025-08-25 18:26:01+00:00,570.0,10.62,10.49,10.55,0.0,0.0,1.0,117.0,0.19506115005493163,False,REGULAR,USD,p,2026-03-31
5444,SPY260331P00571000,2025-08-19 17:51:09+00:00,571.0,11.99,10.61,10.67,0.0,0.0,20.0,43.0,0.19423718368530274,False,REGULAR,USD,p,2026-03-31
5445,SPY260331P00572000,2025-08-22 15:30:24+00:00,572.0,10.75,10.73,10.79,0.0,0.0,1.0,43.0,0.19341321731567385,False,REGULAR,USD,p,2026-03-31
5446,SPY260331P00573000,2025-08-26 15:48:29+00:00,573.0,11.41,10.85,10.91,-0.28999996,-2.4786322,1.0,3.0,0.1925739923095703,False,REGULAR,USD,p,2026-03-31
5447,SPY260331P00574000,2025-08-08 13:34:00+00:00,574.0,13.56,10.97,11.04,0.0,0.0,1.0,30.0,0.19179580184936523,False,REGULAR,USD,p,2026-03-31
5448,SPY260331P00575000,2025-08-25 19:57:06+00:00,575.0,11.5,11.1,11.16,0.0,0.0,1.0,229.0,0.19094131820678711,False,REGULAR,USD,p,2026-03-31
5449,SPY260331P00576000,2025-07-28 15:34:42+00:00,576.0,13.41,11.22,11.29,0.0,0.0,5.0,6.0,0.19013261047363283,False,REGULAR,USD,p,2026-03-31
5450,SPY260331P00577000,2025-08-12 14:56:54+00:00,577.0,12.88,11.35,11.41,0.0,0.0,1.0,139.0,0.1892476095581055,False,REGULAR,USD,p,2026-03-31
5451,SPY260331P00578000,2025-08-26 18:10:04+00:00,578.0,12.0,11.48,11.54,-1.75,-12.727273,18.0,19.0,0.18842364318847654,False,REGULAR,USD,p,2026-03-31
5452,SPY260331P00579000,2025-08-26 16:15:52+00:00,579.0,12.0,11.61,11.67,-0.8100004,-6.3231883,3.0,192.0,0.18758441818237304,False,REGULAR,USD,p,2026-03-31
5453,SPY260331P00580000,2025-08-26 20:08:59+00:00,580.0,11.78,11.74,11.8,0.07999992,0.68376005,9.0,2614.0,0.18674519317626953,False,REGULAR,USD,p,2026-03-31
5454,SPY260331P00581000,2025-08-19 13:56:07+00:00,581.0,12.69,11.87,11.94,0.0,0.0,2.0,261.0,0.1859517440795898,False,REGULAR,USD,p,2026-03-31
5455,SPY260331P00582000,2025-08-26 20:07:22+00:00,582.0,12.1,12.0,12.07,-1.4899998,-10.963942,3.0,219.0,0.18506674316406246,False,REGULAR,USD,p,2026-03-31
5456,SPY260331P00583000,2025-08-26 20:07:22+00:00,583.0,12.22,12.14,12.21,-1.5699997,-11.385059,2.0,58.0,0.18425040611267088,False,REGULAR,USD,p,2026-03-31
5457,SPY260331P00584000,2025-08-25 17:04:53+00:00,584.0,12.37,12.28,12.35,0.0,0.0,7.0,78.0,0.18341881042480468,False,REGULAR,USD,p,2026-03-31
5458,SPY260331P00585000,2025-08-26 20:05:49+00:00,585.0,12.59,12.42,12.49,-0.119999886,-0.9441376,2.0,282.0,0.18257958541870117,False,REGULAR,USD,p,2026-03-31
5459,SPY260331P00586000,2025-08-26 20:05:49+00:00,586.0,12.72,12.56,12.63,-2.2799997,-15.199998,2.0,196.0,0.18170984313964844,False,REGULAR,USD,p,2026-03-31
5460,SPY260331P00590000,2025-08-25 14:36:33+00:00,590.0,13.35,13.14,13.21,0.05000019,0.37594128,1.0,1185.0,0.17829190856933597,False,REGULAR,USD,p,2026-03-31
5461,SPY260331P00595000,2025-08-25 19:16:17+00:00,595.0,14.52,13.9,13.98,0.22000027,1.5384634,1.0,205.0,0.1739889730834961,False,REGULAR,USD,p,2026-03-31
5462,SPY260331P00600000,2025-08-26 17:42:55+00:00,600.0,15.38,14.71,14.79,0.25,1.6523464,34.0,3815.0,0.16957922714233398,False,REGULAR,USD,p,2026-03-31
5463,SPY260331P00605000,2025-08-26 17:42:55+00:00,605.0,16.26,15.58,15.66,0.5300007,3.3693624,51.0,175.0,0.1651694812011719,False,REGULAR,USD,p,2026-03-31
5464,SPY260331P00610000,2025-08-26 17:34:58+00:00,610.0,17.17,16.5,16.59,0.6499996,3.9346223,20.0,858.0,0.16071395935058597,False,REGULAR,USD,p,2026-03-31
5465,SPY260331P00615000,2025-08-25 14:31:53+00:00,615.0,18.35,17.49,17.58,0.5,2.8011203,2.0,1539.0,0.15618214431762695,False,REGULAR,USD,p,2026-03-31
5466,SPY260331P00620000,2025-08-26 16:05:18+00:00,620.0,19.34,18.54,18.63,0.75,4.034427,3.0,621.0,0.15154351882934575,False,REGULAR,USD,p,2026-03-31
5467,SPY260331P00625000,2025-08-26 16:21:43+00:00,625.0,20.4,19.67,19.76,0.1800003,0.89020926,4.0,1126.0,0.14685911743164062,False,REGULAR,USD,p,2026-03-31
5468,SPY260331P00630000,2025-08-25 13:52:10+00:00,630.0,21.48,20.88,20.98,0.0,0.0,7.0,1869.0,0.14212894012451172,False,REGULAR,USD,p,2026-03-31
5469,SPY260331P00635000,2025-08-25 19:54:13+00:00,635.0,23.05,22.19,22.3,0.049999237,0.21738799,5.0,272.0,0.1373682455444336,False,REGULAR,USD,p,2026-03-31
5470,SPY260331P00640000,2025-08-26 14:08:30+00:00,640.0,24.56,23.61,23.72,0.26000023,1.0699599,6.0,524.0,0.1325007405090332,False,REGULAR,USD,p,2026-03-31
5471,SPY260331P00645000,2025-08-26 18:46:02+00:00,645.0,26.08,25.16,25.27,-0.040000916,-0.15314285,5.0,74.0,0.1276103475189209,False,REGULAR,USD,p,2026-03-31
5472,SPY260331P00650000,2025-08-26 16:26:46+00:00,650.0,27.98,26.86,26.97,0.09000015,0.32269686,3.0,685.0,0.12273521316528321,True,REGULAR,USD,p,2026-03-31
5473,SPY260331P00655000,2025-08-22 14:54:22+00:00,655.0,28.95,28.7,28.82,0.0,0.0,39.0,46.0,0.11777615631103515,True,REGULAR,USD,p,2026-03-31
5474,SPY260331P00660000,2025-08-15 15:14:31+00:00,660.0,32.42,30.72,30.85,0.0,0.0,1.0,13.0,0.11279421150207519,True,REGULAR,USD,p,2026-03-31
5475,SPY260331P00665000,2025-08-20 14:50:57+00:00,665.0,40.83,32.28,33.82,0.0,0.0,660.0,141.0,0.11170321899414062,True,REGULAR,USD,p,2026-03-31
5476,SPY260331P00670000,2025-08-25 13:59:18+00:00,670.0,36.21,34.86,36.0,0.0,0.0,2.0,649.0,0.10534036758422852,True,REGULAR,USD,p,2026-03-31
5477,SPY260331P00675000,2025-08-21 13:30:25+00:00,675.0,45.0,37.15,39.18,0.0,0.0,2.0,147.0,0.103249934387207,True,REGULAR,USD,p,2026-03-31
5478,SPY260331P00680000,2025-08-12 14:20:19+00:00,680.0,45.71,40.37,41.78,0.0,0.0,1.0,6.0,0.09636828933715821,True,REGULAR,USD,p,2026-03-31
5479,SPY260331P00685000,2025-08-21 16:32:26+00:00,685.0,52.55,42.87,46.01,0.0,0.0,2.0,4.0,0.09838242935180663,True,REGULAR,USD,p,2026-03-31
5480,SPY260331P00690000,2025-08-26 17:21:19+00:00,690.0,49.87,46.57,49.49,-6.6200027,-11.718892,2.0,2.0,0.09427785614013673,True,REGULAR,USD,p,2026-03-31
5481,SPY260331P00695000,2025-08-26 20:07:18+00:00,695.0,51.83,50.52,52.72,-10.549999,-16.91247,1.0,1.0,0.08582457153320314,True,REGULAR,USD,p,2026-03-31
5482,SPY260331P00700000,2025-08-25 13:39:28+00:00,700.0,57.0,54.73,57.35,0.0,0.0,1.0,8.0,0.08782345291137697,True,REGULAR,USD,p,2026-03-31
5483,SPY260331P00710000,2025-08-26 19:35:43+00:00,710.0,66.42,63.31,66.29,-113.43001,-63.06923,2.0,0.0,0.0857787956237793,True,REGULAR,USD,p,2026-03-31
5484,SPY260331P00715000,2025-08-21 19:48:34+00:00,715.0,79.37,68.07,71.1,0.0,0.0,,0.0,0.08771664245605469,True,REGULAR,USD,p,2026-03-31
5485,SPY260331P00720000,2025-08-13 13:32:36+00:00,720.0,75.0,73.05,76.07,0.0,0.0,,1.0,0.09177543975830077,True,REGULAR,USD,p,2026-03-31
5486,SPY260331P00725000,2025-08-19 18:16:34+00:00,725.0,85.6,78.05,81.07,0.0,0.0,3.0,0.0,0.09623096160888672,True,REGULAR,USD,p,2026-03-31
5487,SPY260331P00745000,2025-06-12 20:02:29+00:00,745.0,142.11,119.77,123.35,0.0,0.0,,0.0,0.28515576911926266,True,REGULAR,USD,p,2026-03-31
5488,SPY260331P00760000,2025-05-29 18:20:03+00:00,760.0,171.65,143.81,147.4,0.0,0.0,2.0,0.0,0.3561313166809082,True,REGULAR,USD,p,2026-03-31
5489,SPY260618C00245000,2025-06-10 14:39:03+00:00,245.0,361.98,383.09,386.87,0.0,0.0,5.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-06-18
5490,SPY260618C00250000,2025-08-04 14:41:02+00:00,250.0,384.44,399.04,402.92,0.0,0.0,3.0,40.0,0.6682162084960939,True,REGULAR,USD,c,2026-06-18
5491,SPY260618C00255000,2025-07-03 15:17:29+00:00,255.0,377.59,394.2,398.0,0.0,0.0,2.0,4.0,0.6585727502441407,True,REGULAR,USD,c,2026-06-18
5492,SPY260618C00260000,2025-08-01 14:16:52+00:00,260.0,368.98,389.46,393.34,0.0,0.0,1.0,5.0,0.6533237792968751,True,REGULAR,USD,c,2026-06-18
5493,SPY260618C00265000,2025-06-25 18:14:43+00:00,265.0,349.37,384.62,388.48,0.0,0.0,50.0,28.0,0.6444737701416017,True,REGULAR,USD,c,2026-06-18
5494,SPY260618C00270000,2025-08-05 16:32:42+00:00,270.0,365.95,379.89,383.76,0.0,0.0,3.0,4.0,0.6384923846435546,True,REGULAR,USD,c,2026-06-18
5495,SPY260618C00275000,2025-08-15 19:48:37+00:00,275.0,375.74,375.1,378.98,0.0,0.0,2.0,6.0,0.6311682391357423,True,REGULAR,USD,c,2026-06-18
5496,SPY260618C00280000,2025-05-21 19:08:31+00:00,280.0,314.93,322.32,326.19,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-06-18
5497,SPY260618C00285000,2025-06-26 15:22:51+00:00,285.0,334.66,365.48,369.0,0.0,0.0,104.0,103.0,0.611881322631836,True,REGULAR,USD,c,2026-06-18
5498,SPY260618C00290000,2025-08-20 13:43:02+00:00,290.0,356.09,360.75,364.5,0.0,0.0,2.0,204.0,0.6080361462402344,True,REGULAR,USD,c,2026-06-18
5499,SPY260618C00295000,2025-06-26 14:59:20+00:00,295.0,325.1,355.91,359.5,0.0,0.0,1.0,352.0,0.5982095843505859,True,REGULAR,USD,c,2026-06-18
5500,SPY260618C00300000,2025-08-22 14:01:19+00:00,300.0,350.5,351.19,355.0,0.0,0.0,1.0,427.0,0.5942423388671876,True,REGULAR,USD,c,2026-06-18
5501,SPY260618C00305000,2025-08-20 13:45:34+00:00,305.0,340.7,346.41,350.28,0.0,0.0,148.0,550.0,0.5875895733642578,True,REGULAR,USD,c,2026-06-18
5502,SPY260618C00310000,2025-08-15 19:25:29+00:00,310.0,342.36,341.63,345.5,0.0,0.0,1.0,84.0,0.5804180142211915,True,REGULAR,USD,c,2026-06-18
5503,SPY260618C00315000,2025-08-20 13:45:03+00:00,315.0,331.59,336.86,340.73,0.0,0.0,2.0,54.0,0.5734295587158205,True,REGULAR,USD,c,2026-06-18
5504,SPY260618C00320000,2025-08-21 19:50:01+00:00,320.0,324.23,332.09,335.96,0.0,0.0,2.0,23.0,0.5664716204833984,True,REGULAR,USD,c,2026-06-18
5505,SPY260618C00325000,2025-08-15 19:48:37+00:00,325.0,328.04,327.31,331.19,0.0,0.0,2.0,61.0,0.5594221304321289,True,REGULAR,USD,c,2026-06-18
5506,SPY260618C00330000,2025-08-19 18:54:05+00:00,330.0,318.18,322.54,326.42,0.0,0.0,2.0,54.0,0.552464192199707,True,REGULAR,USD,c,2026-06-18
5507,SPY260618C00335000,2025-08-20 14:07:06+00:00,335.0,309.16,317.77,321.65,0.0,0.0,2.0,7.0,0.5455062539672851,True,REGULAR,USD,c,2026-06-18
5508,SPY260618C00340000,2025-06-11 18:02:03+00:00,340.0,273.33,293.1,296.88,0.0,0.0,212.0,111.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-06-18
5509,SPY260618C00345000,2025-08-07 15:57:54+00:00,345.0,297.47,308.24,312.12,0.0,0.0,12.0,153.0,0.5317734811401368,True,REGULAR,USD,c,2026-06-18
5510,SPY260618C00350000,2025-08-19 18:51:01+00:00,350.0,298.87,303.48,307.35,0.0,0.0,2.0,212.0,0.5249376119995117,True,REGULAR,USD,c,2026-06-18
5511,SPY260618C00355000,2025-08-22 18:42:15+00:00,355.0,300.4,298.72,302.59,0.0,0.0,3.0,382.0,0.5181627774047851,True,REGULAR,USD,c,2026-06-18
5512,SPY260618C00360000,2025-08-25 15:13:58+00:00,360.0,294.45,293.96,297.83,0.0,0.0,1.0,97.0,0.5114032014465333,True,REGULAR,USD,c,2026-06-18
5513,SPY260618C00365000,2025-08-19 18:50:42+00:00,365.0,284.64,289.2,293.08,0.0,0.0,4.0,113.0,0.5047046600341796,True,REGULAR,USD,c,2026-06-18
5514,SPY260618C00370000,2025-08-21 17:03:59+00:00,370.0,276.18,284.45,288.33,0.0,0.0,2.0,144.0,0.5216264878845214,True,REGULAR,USD,c,2026-06-18
5515,SPY260618C00375000,2025-08-26 16:01:18+00:00,375.0,278.65,279.7,283.58,7.0599976,2.5995057,10.0,203.0,0.5144701873779296,True,REGULAR,USD,c,2026-06-18
5516,SPY260618C00380000,2025-08-21 13:49:04+00:00,380.0,267.41,274.96,278.83,0.0,0.0,2.0,130.0,0.5073291455078125,True,REGULAR,USD,c,2026-06-18
5517,SPY260618C00385000,2025-08-26 14:37:42+00:00,385.0,271.12,270.21,274.09,5.169983,1.9439679,1.0,180.0,0.5003101727294923,True,REGULAR,USD,c,2026-06-18
5518,SPY260618C00390000,2025-08-15 18:24:45+00:00,390.0,266.45,265.47,269.35,0.0,0.0,4.0,178.0,0.4933217172241212,True,REGULAR,USD,c,2026-06-18
5519,SPY260618C00395000,2025-08-22 13:48:17+00:00,395.0,256.81,260.74,264.61,0.0,0.0,2.0,154.0,0.48633326171875,True,REGULAR,USD,c,2026-06-18
5520,SPY260618C00400000,2025-08-22 15:05:01+00:00,400.0,258.49,256.01,259.88,0.0,0.0,1.0,166.0,0.47946687530517573,True,REGULAR,USD,c,2026-06-18
5521,SPY260618C00405000,2025-08-21 13:48:21+00:00,405.0,243.81,251.29,255.16,0.0,0.0,2.0,197.0,0.47272255798339846,True,REGULAR,USD,c,2026-06-18
5522,SPY260618C00410000,2025-08-25 14:25:42+00:00,410.0,247.27,246.57,250.44,0.0,0.0,309.0,58.0,0.4659629820251466,True,REGULAR,USD,c,2026-06-18
5523,SPY260618C00415000,2025-08-20 14:07:21+00:00,415.0,233.61,241.86,245.73,0.0,0.0,2.0,13.0,0.4593102165222169,True,REGULAR,USD,c,2026-06-18
5524,SPY260618C00420000,2025-08-21 17:03:54+00:00,420.0,229.19,237.15,241.03,0.0,0.0,2.0,103.0,0.4527490028381348,True,REGULAR,USD,c,2026-06-18
5525,SPY260618C00425000,2025-08-20 14:42:27+00:00,425.0,223.07,232.45,236.33,0.0,0.0,2.0,176.0,0.4461877891540527,True,REGULAR,USD,c,2026-06-18
5526,SPY260618C00430000,2025-08-13 16:28:49+00:00,430.0,228.1,227.76,231.64,0.0,0.0,4.0,206.0,0.43970286865234376,True,REGULAR,USD,c,2026-06-18
5527,SPY260618C00435000,2025-08-22 14:00:29+00:00,435.0,220.0,223.08,226.96,0.0,0.0,1.0,82.0,0.4333094999694825,True,REGULAR,USD,c,2026-06-18
5528,SPY260618C00440000,2025-08-19 16:46:36+00:00,440.0,214.93,218.41,222.28,0.0,0.0,2.0,421.0,0.426885614013672,True,REGULAR,USD,c,2026-06-18
5529,SPY260618C00445000,2025-08-12 19:19:55+00:00,445.0,213.22,213.74,217.61,0.0,0.0,2.0,21.0,0.42055327987670904,True,REGULAR,USD,c,2026-06-18
5530,SPY260618C00450000,2025-08-22 13:44:59+00:00,450.0,205.42,209.08,212.96,0.0,0.0,5.0,138.0,0.4143582734680175,True,REGULAR,USD,c,2026-06-18
5531,SPY260618C00455000,2025-08-22 16:44:01+00:00,455.0,205.7,204.44,208.31,0.0,0.0,2.0,32.0,0.408132749786377,True,REGULAR,USD,c,2026-06-18
5532,SPY260618C00460000,2025-08-22 19:45:32+00:00,460.0,201.18,199.81,203.68,0.0,0.0,2.0,101.0,0.40205981246948247,True,REGULAR,USD,c,2026-06-18
5533,SPY260618C00465000,2025-08-14 14:04:52+00:00,465.0,196.41,195.18,199.06,0.0,0.0,2.0,62.0,0.3960173924255372,True,REGULAR,USD,c,2026-06-18
5534,SPY260618C00470000,2025-08-25 14:25:42+00:00,470.0,191.43,190.57,194.45,0.0,0.0,310.0,53.0,0.39002074829101563,True,REGULAR,USD,c,2026-06-18
5535,SPY260618C00475000,2025-08-20 18:23:18+00:00,475.0,178.96,185.98,189.85,0.0,0.0,2.0,91.0,0.3840698800659179,True,REGULAR,USD,c,2026-06-18
5536,SPY260618C00480000,2025-08-18 13:46:49+00:00,480.0,182.01,181.4,185.27,0.0,0.0,1.0,218.0,0.3782258222961425,True,REGULAR,USD,c,2026-06-18
5537,SPY260618C00485000,2025-08-13 15:26:27+00:00,485.0,178.03,176.83,180.71,0.0,0.0,16.0,168.0,0.37247331634521486,True,REGULAR,USD,c,2026-06-18
5538,SPY260618C00490000,2025-08-25 14:38:48+00:00,490.0,173.03,172.28,176.16,0.0,0.0,2.0,360.0,0.3667360690307617,True,REGULAR,USD,c,2026-06-18
